GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02,HC04,HC05,HC06,HC08,HC09
0100000US,,United States,0600000US3608160323,3608160323,"United States - New York - Queens borough, Queens County","Queens borough, Queens County",2229379,817250,178.28,69.04,109.24,20409.0,7481.6
0100000US,,United States,0600000US3608760510,3608760510,"United States - New York - Ramapo town, Rockland County","Ramapo town, Rockland County",108905,32422,61.94,0.69,61.24,1778.2,529.4
0100000US,,United States,1600000US3663000,3663000,United States - New York - Rochester city,Rochester city,219773,99789,37.10,1.27,35.83,6132.9,2784.7
0100000US,,United States,1600000US3665508,3665508,United States - New York - Schenectady city,Schenectady city,61821,30272,10.99,0.14,10.85,5699.0,2790.6
0100000US,,United States,0600000US3610368000,3610368000,"United States - New York - Smithtown town, Suffolk County","Smithtown town, Suffolk County",115715,39357,111.38,57.80,53.58,2159.9,734.6
0100000US,,United States,0600000US3610368473,3610368473,"United States - New York - Southampton town, Suffolk County","Southampton town, Suffolk County",54712,35836,295.61,156.73,138.88,394.0,258.0
0100000US,,United States,0600000US3608570915,3608570915,"United States - New York - Staten Island borough, Richmond County","Staten Island borough, Richmond County",443728,163993,102.50,44.02,58.48,7587.9,2804.3
0100000US,,United States,1600000US3673000,3673000,United States - New York - Syracuse city,Syracuse city,147306,68192,25.64,0.55,25.09,5871.0,2717.8
0100000US,,United States,1600000US3674183,3674183,United States - New York - Tonawanda CDP,Tonawanda CDP,61729,27175,18.93,1.56,17.37,3554.2,1564.7
0100000US,,United States,0600000US3602975000,3602975000,"United States - New York - Tonawanda town, Erie County","Tonawanda town, Erie County",78155,34634,20.36,1.56,18.80,4156.3,1841.8
0100000US,,United States,0600000US3600776056,3600776056,"United States - New York - Union town, Broome County","Union town, Broome County",56298,26507,35.83,0.67,35.17,1600.8,753.7
0100000US,,United States,1600000US3676540,3676540,United States - New York - Utica city,Utica city,60651,29186,16.61,0.26,16.35,3710.0,1785.3
0100000US,,United States,1600000US3681677,3681677,United States - New York - White Plains city,White Plains city,53077,21576,9.89,0.09,9.80,5415.5,2201.4
0100000US,,United States,1600000US3684000,3684000,United States - New York - Yonkers city,Yonkers city,196086,77589,20.32,2.24,18.08,10847.5,4292.2
0100000US,,United States,0400000US37,37,United States - North Carolina,North Carolina,8049313,3523944,53818.51,5107.63,48710.88,165.2,72.3
0100000US,,United States,1600000US3702140,3702140,United States - North Carolina - Asheville city,Asheville city,68889,33567,41.31,0.39,40.92,1683.4,820.3
0100000US,,United States,1600000US3710740,3710740,United States - North Carolina - Cary town,Cary town,94536,36863,43.47,1.38,42.09,2246.0,875.8
0100000US,,United States,1600000US3712000,3712000,United States - North Carolina - Charlotte city,Charlotte city,540828,230434,242.87,0.60,242.27,2232.4,951.2
0100000US,,United States,1600000US3714100,3714100,United States - North Carolina - Concord city,Concord city,55977,22485,51.59,0.01,51.58,1085.3,435.9
0100000US,,United States,1600000US3719000,3719000,United States - North Carolina - Durham city,Durham city,187035,80797,94.92,0.28,94.63,1976.4,853.8
0100000US,,United States,1600000US3722920,3722920,United States - North Carolina - Fayetteville city,Fayetteville city,121015,53565,59.96,1.19,58.77,2059.2,911.5
0100000US,,United States,1600000US3725580,3725580,United States - North Carolina - Gastonia city,Gastonia city,66277,27857,46.26,0.20,46.06,1438.9,604.8
0100000US,,United States,1600000US3728000,3728000,United States - North Carolina - Greensboro city,Greensboro city,223891,99305,109.25,4.54,104.71,2138.3,948.4
0100000US,,United States,1600000US3728080,3728080,United States - North Carolina - Greenville city,Greenville city,60476,28145,26.26,0.68,25.58,2364.6,1100.4
0100000US,,United States,1600000US3731400,3731400,United States - North Carolina - High Point city,High Point city,85839,35952,50.69,1.64,49.05,1750.1,733.0
0100000US,,United States,1600000US3734200,3734200,United States - North Carolina - Jacksonville city,Jacksonville city,66715,18312,45.16,0.68,44.48,1500.0,411.7
0100000US,,United States,1600000US3755000,3755000,United States - North Carolina - Raleigh city,Raleigh city,276093,120699,115.57,0.97,114.60,2409.2,1053.2
0100000US,,United States,1600000US3757500,3757500,United States - North Carolina - Rocky Mount city,Rocky Mount city,55893,24167,35.78,0.21,35.57,1571.4,679.5
0100000US,,United States,1600000US3774440,3774440,United States - North Carolina - Wilmington city,Wilmington city,75838,38678,41.48,0.48,41.00,1849.8,943.4
0100000US,,United States,1600000US3775000,3775000,United States - North Carolina - Winston-Salem city,Winston-Salem city,185776,82593,109.63,0.78,108.85,1706.7,758.8
0100000US,,United States,0400000US38,38,United States - North Dakota,North Dakota,642200,289677,70699.79,1723.86,68975.93,9.3,4.2
0100000US,,United States,1600000US3807200,3807200,United States - North Dakota - Bismarck city,Bismarck city,55532,24217,27.41,0.52,26.89,2065.2,900.6
0100000US,,United States,1600000US3825700,3825700,United States - North Dakota - Fargo city,Fargo city,90599,41200,37.94,0.00,37.94,2388.2,1086.0
0100000US,,United States,0400000US39,39,United States - Ohio,Ohio,11353140,4783051,44824.90,3876.53,40948.38,277.3,116.8
0100000US,,United States,1600000US3901000,3901000,United States - Ohio - Akron city,Akron city,217074,97315,62.41,0.34,62.07,3497.3,1567.9
0100000US,,United States,1600000US3912000,3912000,United States - Ohio - Canton city,Canton city,80806,35502,20.56,0.01,20.55,3933.0,1728.0
0100000US,,United States,1600000US3915000,3915000,United States - Ohio - Cincinnati city,Cincinnati city,331285,166012,79.57,1.60,77.97,4249.0,2129.2
0100000US,,United States,1600000US3916000,3916000,United States - Ohio - Cleveland city,Cleveland city,478403,215856,82.42,4.84,77.58,6166.5,2782.4
0100000US,,United States,1600000US3918000,3918000,United States - Ohio - Columbus city,Columbus city,711470,327175,212.55,2.28,210.27,3383.6,1556.0
0100000US,,United States,1600000US3921000,3921000,United States - Ohio - Dayton city,Dayton city,166179,77321,56.63,0.85,55.78,2979.4,1386.3
0100000US,,United States,1600000US3925256,3925256,United States - Ohio - Elyria city,Elyria city,55953,23841,19.91,0.03,19.89,2813.7,1198.9
0100000US,,United States,1600000US3925704,3925704,United States - Ohio - Euclid city,Euclid city,52717,26123,11.57,0.86,10.71,4923.2,2439.6
0100000US,,United States,1600000US3933012,3933012,United States - Ohio - Hamilton city,Hamilton city,60690,25913,22.08,0.47,21.61,2808.2,1199.0
0100000US,,United States,1600000US3940040,3940040,United States - Ohio - Kettering city,Kettering city,57502,26936,18.69,0.00,18.69,3077.4,1441.6
0100000US,,United States,1600000US3941664,3941664,United States - Ohio - Lakewood city,Lakewood city,56646,28416,6.70,1.15,5.55,10208.5,5121.0
0100000US,,United States,1600000US3944856,3944856,United States - Ohio - Lorain city,Lorain city,68652,28231,24.25,0.23,24.02,2858.6,1175.5
0100000US,,United States,1600000US3949056,3949056,United States - Ohio - Mentor city,Mentor city,50278,19301,28.08,1.31,26.77,1878.2,721.0
0100000US,,United States,1600000US3949840,3949840,United States - Ohio - Middletown city,Middletown city,51605,23144,25.80,0.14,25.66,2011.4,902.1
0100000US,,United States,1600000US3961000,3961000,United States - Ohio - Parma city,Parma city,85655,36414,19.98,0.02,19.96,4291.3,1824.3
0100000US,,United States,1600000US3974118,3974118,United States - Ohio - Springfield city,Springfield city,65358,29309,22.52,0.04,22.47,2908.2,1304.2
0100000US,,United States,1600000US3977000,3977000,United States - Ohio - Toledo city,Toledo city,313619,139871,84.08,3.45,80.62,3890.0,1734.9
0100000US,,United States,1600000US3988000,3988000,United States - Ohio - Youngstown city,Youngstown city,82026,37159,34.25,0.35,33.90,2419.9,1096.3
0100000US,,United States,0400000US40,40,United States - Oklahoma,Oklahoma,3450654,1514400,69898.19,1231.13,68667.06,50.3,22.1
0100000US,,United States,1600000US4009050,4009050,United States - Oklahoma - Broken Arrow city,Broken Arrow city,74859,27085,45.60,0.61,44.99,1664.0,602.0
0100000US,,United States,1600000US4023200,4023200,United States - Oklahoma - Edmond city,Edmond city,68315,26380,87.95,2.81,85.14,802.4,309.9
0100000US,,United States,1600000US4041850,4041850,United States - Oklahoma - Lawton city,Lawton city,92757,36433,75.14,0.00,75.14,1234.5,484.9
0100000US,,United States,1600000US4048350,4048350,United States - Oklahoma - Midwest City city,Midwest City city,54088,23853,24.60,0.00,24.59,2199.3,969.9
0100000US,,United States,1600000US4052500,4052500,United States - Oklahoma - Norman city,Norman city,95694,41547,189.51,12.50,177.01,540.6,234.7
0100000US,,United States,1600000US4055000,4055000,United States - Oklahoma - Oklahoma City city,Oklahoma City city,506132,228149,621.15,14.16,606.99,833.8,375.9
0100000US,,United States,1600000US4075000,4075000,United States - Oklahoma - Tulsa city,Tulsa city,393049,179405,186.84,4.19,182.65,2152.0,982.3
0100000US,,United States,0400000US41,41,United States - Oregon,Oregon,3421399,1452709,98380.64,2383.85,95996.79,35.6,15.1
0100000US,,United States,1600000US4105350,4105350,United States - Oregon - Beaverton city,Beaverton city,76129,32500,16.32,0.00,16.32,4664.5,1991.3
0100000US,,United States,1600000US4105800,4105800,United States - Oregon - Bend city,Bend city,52029,22507,32.24,0.22,32.02,1624.8,702.9
0100000US,,United States,1600000US4123850,4123850,United States - Oregon - Eugene city,Eugene city,137893,61444,40.56,0.04,40.52,3403.2,1516.4
0100000US,,United States,1600000US4131250,4131250,United States - Oregon - Gresham city,Gresham city,90205,35309,22.25,0.09,22.15,4071.6,1593.8
0100000US,,United States,1600000US4134100,4134100,United States - Oregon - Hillsboro city,Hillsboro city,70186,27211,21.58,0.01,21.57,3253.8,1261.5
0100000US,,United States,1600000US4147000,4147000,United States - Oregon - Medford city,Medford city,63154,26297,21.70,0.00,21.70,2910.5,1211.9
0100000US,,United States,1600000US4159000,4159000,United States - Oregon - Portland city,Portland city,529121,237307,145.37,11.05,134.32,3939.2,1766.7
0100000US,,United States,1600000US4164900,4164900,United States - Oregon - Salem city,Salem city,136924,53817,46.37,0.63,45.73,2994.0,1176.8
0100000US,,United States,1600000US4169600,4169600,United States - Oregon - Springfield city,Springfield city,52864,21500,14.40,0.00,14.40,3670.7,1492.9
0100000US,,United States,0400000US42,42,United States - Pennsylvania,Pennsylvania,12281054,5249750,46055.24,1238.63,44816.61,274.0,117.1
0100000US,,United States,0600000US4209100156,4209100156,"United States - Pennsylvania - Abington township, Montgomery County","Abington township, Montgomery County",56103,22367,15.46,0.00,15.45,3630.3,1447.3
0100000US,,United States,1600000US4202000,4202000,United States - Pennsylvania - Allentown city,Allentown city,106632,45960,17.97,0.24,17.74,6011.5,2591.1
0100000US,,United States,0600000US4201705616,4201705616,"United States - Pennsylvania - Bensalem township, Bucks County","Bensalem township, Bucks County",58434,23535,20.96,1.00,19.97,2926.7,1178.8
0100000US,,United States,1600000US4206088,4206088,United States - Pennsylvania - Bethlehem city,Bethlehem city,71329,29631,19.42,0.17,19.26,3704.4,1538.8
0100000US,,United States,0600000US4201708768,4201708768,"United States - Pennsylvania - Bristol township, Bucks County","Bristol township, Bucks County",55521,20486,17.23,1.09,16.14,3439.4,1269.1
0100000US,,United States,1600000US4224000,4224000,United States - Pennsylvania - Erie city,Erie city,103717,44971,27.99,6.03,21.96,4722.9,2047.8
0100000US,,United States,1600000US4241216,4241216,United States - Pennsylvania - Lancaster city,Lancaster city,56348,23024,7.40,0.01,7.40,7616.5,3112.1
0100000US,,United States,1600000US4242928,4242928,United States - Pennsylvania - Levittown CDP,Levittown CDP,53966,19044,10.23,0.06,10.16,5309.5,1873.7
0100000US,,United States,0600000US4209144976,4209144976,"United States - Pennsylvania - Lower Merion township, Montgomery County","Lower Merion township, Montgomery County",59850,23699,23.85,0.16,23.69,2526.1,1000.3
0100000US,,United States,0600000US4204949548,4204949548,"United States - Pennsylvania - Millcreek township, Erie County","Millcreek township, Erie County",52129,22369,29.48,0.01,29.48,1768.5,758.9
0100000US,,United States,1600000US4260000,4260000,United States - Pennsylvania - Philadelphia city,Philadelphia city,1517550,661958,142.64,7.55,135.09,11233.6,4900.1
0100000US,,United States,1600000US4261000,4261000,United States - Pennsylvania - Pittsburgh city,Pittsburgh city,334563,163366,58.35,2.77,55.58,6019.0,2939.1
0100000US,,United States,1600000US4263624,4263624,United States - Pennsylvania - Reading city,Reading city,81207,34314,10.06,0.24,9.82,8270.2,3494.6
0100000US,,United States,1600000US4269000,4269000,United States - Pennsylvania - Scranton city,Scranton city,76415,35336,25.44,0.21,25.23,3029.2,1400.8
0100000US,,United States,0600000US4204579000,4204579000,"United States - Pennsylvania - Upper Darby township, Delaware County","Upper Darby township, Delaware County",81821,34322,7.87,0.00,7.87,10397.7,4361.6
0100000US,,United States,0400000US44,44,United States - Rhode Island,Rhode Island,1048319,439837,1545.05,500.12,1044.93,1003.2,420.9
0100000US,,United States,1600000US4419180,4419180,United States - Rhode Island - Cranston city,Cranston city,79269,32068,29.93,1.36,28.57,2774.6,1122.5
0100000US,,United States,1600000US4454640,4454640,United States - Rhode Island - Pawtucket city,Pawtucket city,72958,31819,9.00,0.26,8.74,8351.2,3642.2
0100000US,,United States,1600000US4459000,4459000,United States - Rhode Island - Providence city,Providence city,173618,67915,20.53,2.06,18.47,9401.7,3677.7
0100000US,,United States,1600000US4474300,4474300,United States - Rhode Island - Warwick city,Warwick city,85808,37085,49.62,14.12,35.50,2417.2,1044.7
0100000US,,United States,0400000US45,45,United States - South Carolina,South Carolina,4012012,1753670,32020.20,1910.73,30109.47,133.2,58.2
0100000US,,United States,1600000US4513330,4513330,United States - South Carolina - Charleston city,Charleston city,96650,44563,114.10,17.11,96.99,996.5,459.5
0100000US,,United States,1600000US4516000,4516000,United States - South Carolina - Columbia city,Columbia city,116278,46142,127.72,2.49,125.22,928.6,368.5
0100000US,,United States,1600000US4530850,4530850,United States - South Carolina - Greenville city,Greenville city,56002,27295,26.13,0.06,26.07,2148.0,1046.9
0100000US,,United States,1600000US4550875,4550875,United States - South Carolina - North Charleston city,North Charleston city,79641,33631,62.08,3.54,58.54,1360.6,574.5
0100000US,,United States,0400000US46,46,United States - South Dakota,South Dakota,754844,323208,77116.49,1231.85,75884.64,9.9,4.3
0100000US,,United States,1600000US4652980,4652980,United States - South Dakota - Rapid City city,Rapid City city,59607,25096,44.66,0.06,44.59,1336.7,562.8
0100000US,,United States,1600000US4659020,4659020,United States - South Dakota - Sioux Falls city,Sioux Falls city,123975,51680,56.34,0.02,56.32,2201.4,917.7
0100000US,,United States,0400000US47,47,United States - Tennessee,Tennessee,5689283,2439443,42143.27,926.15,41217.12,138.0,59.2
0100000US,,United States,1600000US4714000,4714000,United States - Tennessee - Chattanooga city,Chattanooga city,155554,72108,143.17,7.96,135.21,1150.5,533.3
0100000US,,United States,1600000US4715160,4715160,United States - Tennessee - Clarksville city,Clarksville city,103455,40041,95.54,0.68,94.86,1090.6,422.1
0100000US,,United States,1600000US4737640,4737640,United States - Tennessee - Jackson city,Jackson city,59643,25501,49.49,0.00,49.49,1205.2,515.3
0100000US,,United States,1600000US4738320,4738320,United States - Tennessee - Johnson City city,Johnson City city,55469,25730,39.58,0.31,39.27,1412.4,655.1
0100000US,,United States,1600000US4740000,4740000,United States - Tennessee - Knoxville city,Knoxville city,173890,84981,98.09,5.43,92.66,1876.7,917.1
0100000US,,United States,1600000US4748000,4748000,United States - Tennessee - Memphis city,Memphis city,650100,271552,294.76,15.44,279.32,2327.4,972.2
0100000US,,United States,1600000US4751560,4751560,United States - Tennessee - Murfreesboro city,Murfreesboro city,68816,28815,39.20,0.21,38.99,1764.9,739.0
0100000US,,United States,1700000US4752004,4752004,United States - Tennessee - Nashville-Davidson,Nashville-Davidson,569891,252977,526.11,23.85,502.26,1134.6,503.7
0100000US,,United States,1600000US4752006,4752006,United States - Tennessee - Nashville-Davidson (balance),Nashville-Davidson (balance),545524,242451,497.01,23.69,473.32,1152.6,512.2
0100000US,,United States,0400000US48,48,United States - Texas,Texas,20851820,8157575,268580.82,6783.70,261797.12,79.6,31.2
0100000US,,United States,1600000US4801000,4801000,United States - Texas - Abilene city,Abilene city,115930,45618,110.61,5.48,105.13,1102.7,433.9
0100000US,,United States,1600000US4803000,4803000,United States - Texas - Amarillo city,Amarillo city,173627,72408,90.31,0.45,89.86,1932.1,805.8
0100000US,,United States,1600000US4804000,4804000,United States - Texas - Arlington city,Arlington city,332969,130628,99.02,3.21,95.82,3475.0,1363.3
0100000US,,United States,1600000US4805000,4805000,United States - Texas - Austin city,Austin city,656562,276842,258.43,6.91,251.52,2610.4,1100.7
0100000US,,United States,1600000US4806128,4806128,United States - Texas - Baytown city,Baytown city,66430,26203,33.15,0.50,32.65,2034.4,802.4
0100000US,,United States,1600000US4807000,4807000,United States - Texas - Beaumont city,Beaumont city,113866,48815,85.94,0.92,85.01,1339.4,574.2
0100000US,,United States,1600000US4810768,4810768,United States - Texas - Brownsville city,Brownsville city,139722,42323,83.02,2.62,80.40,1737.8,526.4
0100000US,,United States,1600000US4810912,4810912,United States - Texas - Bryan city,Bryan city,65660,25703,43.42,0.09,43.34,1515.2,593.1
0100000US,,United States,1600000US4813024,4813024,United States - Texas - Carrollton city,Carrollton city,109576,40458,36.64,0.18,36.47,3004.7,1109.4
0100000US,,United States,1600000US4815976,4815976,United States - Texas - College Station city,College Station city,67890,26054,40.29,0.04,40.26,1686.5,647.2
0100000US,,United States,1600000US4817000,4817000,United States - Texas - Corpus Christi city,Corpus Christi city,277454,107831,460.24,305.60,154.64,1794.2,697.3
0100000US,,United States,1600000US4819000,4819000,United States - Texas - Dallas city,Dallas city,1188580,484117,385.00,42.46,342.54,3469.9,1413.3
0100000US,,United States,1600000US4819972,4819972,United States - Texas - Denton city,Denton city,80537,32716,62.33,0.83,61.49,1309.7,532.0
0100000US,,United States,1600000US4824000,4824000,United States - Texas - El Paso city,El Paso city,563662,193663,250.53,1.46,249.08,2263.0,777.5
0100000US,,United States,1600000US4826232,4826232,United States - Texas - Flower Mound town,Flower Mound town,50702,16833,43.37,2.50,40.87,1240.4,411.8
0100000US,,United States,1600000US4827000,4827000,United States - Texas - Fort Worth city,Fort Worth city,534694,211035,298.89,6.35,292.54,1827.8,721.4
0100000US,,United States,1600000US4828068,4828068,United States - Texas - Galveston city,Galveston city,57247,30017,208.35,162.19,46.15,1240.4,650.4
0100000US,,United States,1600000US4829000,4829000,United States - Texas - Garland city,Garland city,215768,75300,57.11,0.00,57.11,3778.1,1318.5
0100000US,,United States,1600000US4830464,4830464,United States - Texas - Grand Prairie city,Grand Prairie city,127427,46425,81.54,10.14,71.40,1784.6,650.2
0100000US,,United States,1600000US4832372,4832372,United States - Texas - Harlingen city,Harlingen city,57564,23008,34.32,0.26,34.07,1689.6,675.3
0100000US,,United States,1600000US4835000,4835000,United States - Texas - Houston city,Houston city,1953631,782009,601.69,22.28,579.42,3371.7,1349.6
0100000US,,United States,1600000US4837000,4837000,United States - Texas - Irving city,Irving city,191615,80293,67.67,0.44,67.23,2850.2,1194.3
0100000US,,United States,1600000US4839148,4839148,United States - Texas - Killeen city,Killeen city,86911,35343,35.40,0.05,35.35,2458.9,999.9
0100000US,,United States,1600000US4841464,4841464,United States - Texas - Laredo city,Laredo city,176576,50319,79.55,1.09,78.46,2250.5,641.3
0100000US,,United States,1600000US4842508,4842508,United States - Texas - Lewisville city,Lewisville city,77737,31764,42.34,5.54,36.79,2112.8,863.3
0100000US,,United States,1600000US4843888,4843888,United States - Texas - Longview city,Longview city,73344,30726,54.76,0.10,54.66,1341.8,562.1
0100000US,,United States,1600000US4845000,4845000,United States - Texas - Lubbock city,Lubbock city,199564,84066,114.91,0.10,114.81,1738.2,732.2
0100000US,,United States,1600000US4845384,4845384,United States - Texas - McAllen city,McAllen city,106414,37922,46.26,0.29,45.97,2314.7,824.9
0100000US,,United States,1600000US4845744,4845744,United States - Texas - McKinney city,McKinney city,54369,19462,58.50,0.48,58.03,937.0,335.4
0100000US,,United States,1600000US4847892,4847892,United States - Texas - Mesquite city,Mesquite city,124523,46245,43.46,0.05,43.42,2868.1,1065.2
0100000US,,United States,1600000US4848072,4848072,United States - Texas - Midland city,Midland city,94996,39855,66.79,0.19,66.61,1426.2,598.3
0100000US,,United States,1600000US4848804,4848804,United States - Texas - Missouri City city,Missouri City city,52913,17481,30.41,0.72,29.70,1781.7,588.6
0100000US,,United States,1600000US4852356,4852356,United States - Texas - North Richland Hills city,North Richland Hills city,55635,21600,18.23,0.03,18.21,3055.8,1186.4
0100000US,,United States,1600000US4853388,4853388,United States - Texas - Odessa city,Odessa city,90943,37966,36.87,0.07,36.80,2471.4,1031.7
0100000US,,United States,1600000US4856000,4856000,United States - Texas - Pasadena city,Pasadena city,141674,50367,44.52,0.36,44.16,3208.1,1140.5
0100000US,,United States,1600000US4858016,4858016,United States - Texas - Plano city,Plano city,222030,86078,71.63,0.06,71.57,3102.4,1202.8
0100000US,,United States,1600000US4858820,4858820,United States - Texas - Port Arthur city,Port Arthur city,57755,24713,143.76,60.84,82.92,696.5,298.0
0100000US,,United States,1600000US4861796,4861796,United States - Texas - Richardson city,Richardson city,91802,36530,28.57,0.00,28.56,3213.9,1278.9
0100000US,,United States,1600000US4863500,4863500,United States - Texas - Round Rock city,Round Rock city,61136,21766,26.26,0.13,26.14,2339.1,832.8
0100000US,,United States,1600000US4864472,4864472,United States - Texas - San Angelo city,San Angelo city,88439,37699,58.25,2.35,55.90,1582.2,674.5
0100000US,,United States,1600000US4865000,4865000,United States - Texas - San Antonio city,San Antonio city,1144646,433122,412.07,4.51,407.56,2808.5,1062.7
0100000US,,United States,1600000US4870808,4870808,United States - Texas - Sugar Land city,Sugar Land city,63328,21090,24.92,0.83,24.09,2629.1,875.6
0100000US,,United States,1600000US4872176,4872176,United States - Texas - Temple city,Temple city,54514,23511,65.44,0.09,65.35,834.2,359.8
0100000US,,United States,1600000US4872656,4872656,United States - Texas - The Woodlands CDP,The Woodlands CDP,55649,21014,23.88,0.47,23.41,2377.3,897.7
0100000US,,United States,1600000US4874144,4874144,United States - Texas - Tyler city,Tyler city,83650,35337,49.42,0.11,49.30,1696.7,716.7
0100000US,,United States,1600000US4875428,4875428,United States - Texas - Victoria city,Victoria city,60603,24192,33.12,0.15,32.97,1838.3,733.8
0100000US,,United States,1600000US4876000,4876000,United States - Texas - Waco city,Waco city,113726,45819,95.52,11.32,84.20,1350.6,544.2
0100000US,,United States,1600000US4879000,4879000,United States - Texas - Wichita Falls city,Wichita Falls city,104197,41916,70.71,0.02,70.69,1474.1,593.0
0100000US,,United States,0400000US49,49,United States - Utah,Utah,2233169,768594,84898.83,2755.18,82143.65,27.2,9.4
0100000US,,United States,1600000US4943660,4943660,United States - Utah - Layton city,Layton city,58474,19145,20.84,0.13,20.71,2823.9,924.6
0100000US,,United States,1600000US4955980,4955980,United States - Utah - Ogden city,Ogden city,77226,29763,26.64,0.00,26.64,2899.2,1117.4
0100000US,,United States,1600000US4957300,4957300,United States - Utah - Orem city,Orem city,84324,24166,18.44,0.00,18.44,4572.6,1310.4
0100000US,,United States,1600000US4962470,4962470,United States - Utah - Provo city,Provo city,105166,30374,41.79,2.15,39.64,2653.2,766.3
0100000US,,United States,1600000US4967000,4967000,United States - Utah - Salt Lake City city,Salt Lake City city,181743,77054,110.37,1.29,109.08,1666.1,706.4
0100000US,,United States,1600000US4967440,4967440,United States - Utah - Sandy city,Sandy city,88418,26579,22.35,0.02,22.33,3960.5,1190.5
0100000US,,United States,1600000US4975360,4975360,United States - Utah - Taylorsville city,Taylorsville city,57439,19159,10.68,0.00,10.68,5376.1,1793.2
0100000US,,United States,1600000US4982950,4982950,United States - Utah - West Jordan city,West Jordan city,68336,19597,30.90,0.00,30.90,2211.3,634.2
0100000US,,United States,1600000US4983470,4983470,United States - Utah - West Valley City city,West Valley City city,108896,33488,35.45,0.06,35.40,3076.3,946.0
0100000US,,United States,0400000US50,50,United States - Vermont,Vermont,608827,294382,9614.26,364.70,9249.56,65.8,31.8
0100000US,,United States,0400000US51,51,United States - Virginia,Virginia,7078515,2904192,42774.20,3180.13,39594.07,178.8,73.3
0100000US,,United States,1600000US5101000,5101000,United States - Virginia - Alexandria city,Alexandria city,128283,64251,15.41,0.23,15.18,8452.0,4233.2
0100000US,,United States,1600000US5101912,5101912,United States - Virginia - Annandale CDP,Annandale CDP,54994,20243,13.81,0.01,13.80,3984.5,1466.7
0100000US,,United States,1600000US5103000,5103000,United States - Virginia - Arlington CDP,Arlington CDP,189453,90426,25.96,0.09,25.87,7323.3,3495.4
0100000US,,United States,1600000US5111464,5111464,United States - Virginia - Burke CDP,Burke CDP,57737,19367,11.65,0.12,11.53,5008.0,1679.9
0100000US,,United States,1600000US5116000,5116000,United States - Virginia - Chesapeake city,Chesapeake city,199184,72672,350.90,10.18,340.72,584.6,213.3
0100000US,,United States,1600000US5121088,5121088,United States - Virginia - Dale City CDP,Dale City CDP,55971,18171,15.04,0.00,15.04,3721.1,1208.1
0100000US,,United States,1600000US5135000,5135000,United States - Virginia - Hampton city,Hampton city,146437,57311,136.23,84.45,51.78,2828.0,1106.8
0100000US,,United States,1600000US5147672,5147672,United States - Virginia - Lynchburg city,Lynchburg city,65269,27640,49.76,0.37,49.39,1321.5,559.6
0100000US,,United States,1600000US5156000,5156000,United States - Virginia - Newport News city,Newport News city,180150,74117,119.05,50.76,68.29,2637.9,1085.3
0100000US,,United States,1600000US5157000,5157000,United States - Virginia - Norfolk city,Norfolk city,234403,94416,96.30,42.58,53.73,4362.8,1757.3
0100000US,,United States,1600000US5164000,5164000,United States - Virginia - Portsmouth city,Portsmouth city,100565,41605,46.62,13.46,33.16,3032.7,1254.7
0100000US,,United States,1600000US5166672,5166672,United States - Virginia - Reston CDP,Reston CDP,56407,24210,17.37,0.21,17.15,3288.6,1411.5
0100000US,,United States,1600000US5167000,5167000,United States - Virginia - Richmond city,Richmond city,197790,92282,62.55,2.48,60.07,3292.6,1536.2
0100000US,,United States,1600000US5168000,5168000,United States - Virginia - Roanoke city,Roanoke city,94911,45257,42.91,0.03,42.88,2213.2,1055.3
0100000US,,United States,1600000US5176432,5176432,United States - Virginia - Suffolk city,Suffolk city,63677,24704,429.07,29.05,400.02,159.2,61.8
0100000US,,United States,1600000US5182000,5182000,United States - Virginia - Virginia Beach city,Virginia Beach city,425257,162277,497.33,249.03,248.29,1712.7,653.6
0100000US,,United States,0400000US53,53,United States - Washington,Washington,5894121,2451075,71299.64,4755.58,66544.06,88.6,36.8
0100000US,,United States,1600000US5305210,5305210,United States - Washington - Bellevue city,Bellevue city,109569,48396,33.90,3.15,30.75,3563.6,1574.0
0100000US,,United States,1600000US5305280,5305280,United States - Washington - Bellingham city,Bellingham city,67171,29474,31.74,6.09,25.64,2619.3,1149.3
0100000US,,United States,1600000US5322640,5322640,United States - Washington - Everett city,Everett city,91488,38512,47.65,15.15,32.50,2814.6,1184.8
0100000US,,United States,1600000US5323515,5323515,United States - Washington - Federal Way city,Federal Way city,83259,32581,21.15,0.13,21.03,3959.4,1549.4
0100000US,,United States,1600000US5335275,5335275,United States - Washington - Kennewick city,Kennewick city,54693,22043,24.32,1.38,22.93,2384.9,961.2
0100000US,,United States,1600000US5335415,5335415,United States - Washington - Kent city,Kent city,79524,32488,28.27,0.24,28.03,2836.7,1158.9
0100000US,,United States,1600000US5338038,5338038,United States - Washington - Lakewood city,Lakewood city,58211,25396,18.97,1.86,17.11,3401.3,1483.9
0100000US,,United States,1600000US5357745,5357745,United States - Washington - Renton city,Renton city,50052,22676,17.30,0.28,17.03,2939.7,1331.8
0100000US,,United States,1600000US5363000,5363000,United States - Washington - Seattle city,Seattle city,563374,270524,142.54,58.67,83.87,6717.0,3225.4
0100000US,,United States,1600000US5363960,5363960,United States - Washington - Shoreline city,Shoreline city,53025,21338,11.69,0.02,11.66,4546.0,1829.4
