"","census_tract","corr"
"12800","B25093_003",-0.0564634240764948
"16335","B99194_005.x",-0.0565443478976906
"16416","B99194_005.y",-0.0565443478976906
"13393","B25122_037",-0.0565513289864863
"8105","B23009_017",-0.0565653530892831
"5822","B16010_034",-0.0566479479254305
"5767","B16009_005",-0.0569239171807323
"2425","B08101_054",-0.0569920174432138
"13368","B25122_012",-0.0570032514009783
"2685","B08126_021",-0.0570467751939503
"1158","B05014_014",-0.0570566628832587
"6755","B18103_013",-0.0570614506707606
"4336","B10051_006",-0.0571254711004605
"13357","B25121_106",-0.0571549345685121
"12858","B25095_016",-0.0572600036116237
"2922","B08132_051",-0.0573111667003818
"6257","B17017_025",-0.0574563342762076
"5175","B14004_029",-0.0574684098277864
"6606","B17024_096",-0.0574791285027831
"15934","B27015_007",-0.05762129160953
"6154","B17015_014",-0.0576948276927301
"873","B05007_012",-0.0577569551568087
"5627","B16004_052",-0.0577602575690721
"6984","B19037_020",-0.0577761079464803
"6273","B17017_041",-0.0577826290448285
"675","B05004_009",-0.0578177977790967
"7267","B19131_107",-0.0578261333382077
"2742","B08126_078",-0.0579777461029974
"11976","B25007_013",-0.0581436718073306
"8177","B23022_015",-0.0581498791711017
"2246","B08011_032",-0.0582275741241178
"5304","B15001_060",-0.0583124363176045
"5316","B15001_072",-0.0583536114213002
"7620","B21002_005",-0.0583947709139213
"7897","B23001_122",-0.0585089815272871
"4332","B10051_002",-0.0585333894028351
"5716","B16008_006",-0.0585909353026959
"12973","B25101_005",-0.0586456349175186
"8509","B24022_038",-0.0586760041383178
"11947","B25004_002",-0.0587138860177047
"5687","B16006_002",-0.0587365538438643
"12716","B25085_013",-0.0587643343458237
"15760","B27002_026",-0.058907591510544
"1519","B07003_006",-0.0589668561361914
"18","B01001_019",-0.0590176738530003
"6603","B17024_093",-0.0590303737518224
"2950","B08132_079",-0.059112851307025
"12680","B25075_023",-0.0591316857160484
"15981","B27019_029",-0.0591349588502927
"12837","B25094_012",-0.0592619763911715
"11971","B25007_008",-0.0592745085163599
"12714","B25085_011",-0.0593794122166218
"292","B04004_007",-0.059512932846927
"15982","B27019_030",-0.059625153238117
"2663","B08124_047",-0.0596861123894569
"5715","B16008_005",-0.0597581259895495
"4588","B11016_012",-0.0597923989781926
"12355","B25044_012",-0.0598175149518051
"12660","B25075_003",-0.0598239698303692
"7740","B22007_015",-0.0598432745843527
"13719","B25127_048",-0.0599324125020846
"3140","B08141_007",-0.0599672775651572
"212","B02018_012",-0.0600135015756473
"7558","B20005_081",-0.0600166514113224
"2555","B08119_034",-0.0600216175630931
"254","B03001_021",-0.060046449736936
"4814","B12006_017",-0.0600706907895633
"5948","B17007_018",-0.0601626188100586
"5037","B14001_004",-0.0601723427100767
"5230","B14007_004",-0.0601723427100767
"7098","B19121_002",-0.0601841971640304
"12131","B25016_016",-0.0602669348452664
"12388","B25049_007",-0.0602669348452664
"15980","B27019_028",-0.0602901898292667
"7628","B21002_013",-0.0602971947084199
"12652","B25074_058",-0.0603987852960352
"798","B05006_098",-0.0604135175720165
"800","B05006_100",-0.0604135175720165
"969","B05008_003",-0.0605453263905127
"4220","B09010_011",-0.0605538697633715
"12134","B25016_019",-0.0606271221594597
"12403","B25050_016",-0.0606271221594597
"12404","B25050_017",-0.0606271221594597
"12812","B25093_015",-0.0606271221594597
"161","B02017_014",-0.0606271221594597
"5593","B16004_018",-0.0606271221594597
"8046","B23007_042",-0.0606271221594597
"12133","B25016_018",-0.0606271221594597
"13487","B25123_012",-0.0606271221594597
"2768","B08126_104",-0.0606271221594597
"2834","B08128_066",-0.0606271221594597
"5654","B16005_013",-0.0606271221594597
"15861","B27010_015",-0.0606271221594597
"5933","B17007_003",-0.06064794287993
"5691","B16006_006",-0.0606563112681675
"5423","B15011_039",-0.0607060882408467
"1261","B06007_022",-0.0608033196029826
"2703","B08126_039",-0.0608444000057774
"7018","B19037_054",-0.060919216342216
"12170","B25024_004",-0.0609988213104629
"4830","B12006_033",-0.0610560388131925
"4648","B12002_037",-0.0612379201687299
"13723","B25127_052",-0.0612379201687299
"12275","B25036_019",-0.0613424435703932
"13733","B25127_062",-0.0613934606484078
"6471","B17022_075",-0.0614182644258252
"5623","B16004_048",-0.0614471650461987
"5708","B16007_016",-0.0614471650461987
"4188","B09002_014",-0.0614512459943063
"5880","B17004_018",-0.0615615066462595
"7114","B19126_008",-0.0615767594035909
"5883","B17005_003",-0.0616331906957682
"15742","B27002_008",-0.061751354142108
"8408","B24012_044",-0.0618321744974891
"6742","B18102_038",-0.0619058908812662
"1626","B07009_032",-0.0619292307997295
"1411","B06012_017",-0.0620071805896266
"7615","B21001_038",-0.0620848301933283
"5881","B17004_019",-0.0620937567933992
"5865","B17004_003",-0.0621207864367013
"16139","B28007_014",-0.0621252718420194
"15984","B27019_032",-0.0622484768880182
"12909","B25095_067",-0.062292794450289
"2941","B08132_070",-0.0623034512445407
"1130","B05013_024",-0.062326572162023
"16035","B27023_011",-0.0623567112673135
"7353","B19325_043",-0.0624274838345357
"3043","B08134_069",-0.0626443530803477
"3053","B08134_079",-0.0626443530803477
"4472","B11004_012",-0.0626821137207205
"5718","B16008_008",-0.0627356574014029
"124","B02015_012",-0.0627483640494736
"410","B04005_018",-0.0628144400456185
"4322","B10010_003",-0.062834815709516
"5101","B14003_011",-0.0628576990662483
"12471","B25061_012",-0.0628685897835363
"13120","B25110_005",-0.0629356437335857
"1338","B06010_002",-0.0629729334257733
"1631","B07010_002",-0.0629729334257733
"8170","B23022_008",-0.0629950873547384
"626","B05002_008",-0.0630122584674038
"12564","B25070_008",-0.0630187330400379
"8398","B24012_034",-0.063023557926533
"613","B04007_006",-0.0630293284269931
"4789","B12002_178",-0.0631410315983852
"2964","B08133_004",-0.0632232573648359
"4414","B10059_008",-0.0632238589920774
"16240","B99124_003",-0.0632390946403936
"13822","B25129_021",-0.0632496323255832
"5346","B15002_020",-0.0632613128519317
"16173","B99012_002",-0.0633003540807436
"2773","B08128_005",-0.063355351397733
"6409","B17022_013",-0.0635098007442099
"12240","B25033_006",-0.0636161738404745
"6676","B18101_010",-0.0637320550730961
"754","B05006_054",-0.0637467499384662
"7949","B23003_002",-0.0637529082953646
"6634","B17024_124",-0.0638491547002911
"2556","B08119_035",-0.0639046528850198
"5125","B14003_035",-0.0639701242798076
"2965","B08133_005",-0.0639827979872167
"696","B05005_016",-0.0639892860649526
"1642","B07010_013",-0.064001120721103
"8723","B24081_002",-0.0640071601864586
"13055","B25106_011",-0.0640664787582364
"13230","B25118_009",-0.0640664787582364
"13668","B25126_065",-0.0641726718718851
"7768","B22007_043",-0.0642290527184598
"6024","B17010_030",-0.0642867344480885
"6064","B17012_026",-0.0642867344480885
"6098","B17013_026",-0.0642867344480885
"6132","B17014_026",-0.0642867344480885
"6174","B17015_034",-0.0642867344480885
"6226","B17016_040",-0.0642867344480885
"6316","B17018_026",-0.0642867344480885
"6342","B17019_018",-0.0642867344480885
"6502","B17023_026",-0.0642867344480885
"12043","B25011_040",-0.0643644722414824
"272","B03002_009",-0.0644312766972164
"5234","B14007_008",-0.0644504151955146
"22","B01001_023",-0.0644551326171843
"5362","B15003_002",-0.0645006338501789
"12875","B25095_033",-0.0645323388687208
"1508","B07001_095",-0.0645506680336861
"1177","B06001_015",-0.0645748218341177
"6963","B19019_006",-0.0645904039839593
"1093","B05010_023",-0.0646621351274881
"12337","B25043_012",-0.0646625771728817
"7841","B23001_066",-0.0647732667161084
"636","B05002_018",-0.0648817353926113
"12203","B25027_013",-0.0650165051469003
"46","B01001_047",-0.0650380552660732
"2744","B08126_080",-0.0652259608477219
"139","B02016_003",-0.0652259608477219
"727","B05006_027",-0.0652259608477219
"2696","B08126_032",-0.0652259608477219
"4683","B12002_072",-0.0652259608477219
"8497","B24022_026",-0.0652259608477219
"12803","B25093_006",-0.0652259608477219
"12608","B25074_014",-0.0652513630528774
"7775","B22010_006",-0.0653461633986676
"4337","B10051_007",-0.0653479174634899
"13823","B25129_022",-0.0653951629420426
"16032","B27023_008",-0.0654518740658686
"4913","B13002_010",-0.0655550332511451
"677","B05004_011",-0.0656252332035015
"4625","B12002_014",-0.0657292243355607
"13669","B25126_066",-0.0658150241075229
"7187","B19131_027",-0.065935589877686
"2970","B08133_010",-0.0659642704822709
"1268","B06007_029",-0.0659667369389324
"583","B04006_084",-0.0659720342660328
"13574","B25125_015",-0.0659967911734862
"12499","B25063_016",-0.0660368610210495
"6812","B18104_032",-0.0660467834469224
"2297","B08012_039",-0.0660649563338985
"3177","B08201_010",-0.0660686812929887
"2303","B08014_005",-0.0660710822393681
"772","B05006_072",-0.0660751809142537
"2968","B08133_008",-0.0662111999721664
"4397","B10057_011",-0.0662140074934936
"5855","B17003_015",-0.0662245284301036
"6417","B17022_021",-0.0663752034986074
"4518","B11007_007",-0.0663881324860972
"16245","B99141_002",-0.0666200204687411
"13700","B25127_029",-0.0666973497362388
"13264","B25121_013",-0.066736213180147
"28","B01001_029",-0.0669988549298427
"7026","B19037_062",-0.0670191419066465
"775","B05006_075",-0.0671397891922681
"2969","B08133_009",-0.0671755569101631
"2521","B08113_055",-0.0672231627578612
"12804","B25093_007",-0.0672527110223461
"7422","B20001_012",-0.0673261008547614
"12549","B25068_031",-0.0673293130977132
"4569","B11014_005",-0.067337903388201
"3096","B08135_003",-0.0673428788400742
"8656","B24042_008",-0.0673864464863611
"5840","B16010_052",-0.0673889114267453
"12977","B25101_009",-0.0674824065646013
"1382","B06010_046",-0.0675306408820108
"1672","B07010_043",-0.0675666035903429
"3091","B08134_117",-0.067736427262925
"4790","B12002_179",-0.0677694973434483
"12796","B25091_023",-0.0677846003491985
"12969","B25100_013",-0.0677846003491985
"13013","B25101_045",-0.0677846003491985
"6112","B17014_006",-0.0678018891295407
"2862","B08130_025",-0.0678348490631277
"12422","B25054_007",-0.0678624141979662
"12827","B25094_002",-0.0678925383027971
"5405","B15011_021",-0.0679694461242806
"3102","B08135_009",-0.067994281477726
"726","B05006_026",-0.0681367442573142
"1395","B06011_005",-0.068216713366186
"2265","B08012_007",-0.0683015488211797
"2980","B08134_006",-0.0683015488211797
"3287","B08303_007",-0.0683015488211797
"7402","B19325_092",-0.0683299335916997
"13094","B25107_005",-0.0684400111058731
"2450","B08111_018",-0.068444445048713
"1806","B07201_008",-0.068451089699052
"610","B04007_003",-0.0684877679639262
"7258","B19131_098",-0.0684962884315878
"5643","B16005_002",-0.0685231154366843
"5712","B16008_002",-0.0685231154366843
"15937","B27015_010",-0.0685287706162454
"13741","B25127_070",-0.0685519006023077
"2966","B08133_006",-0.0685597247555067
"2811","B08128_043",-0.0685774512754838
"8320","B23027_026",-0.0685834238196519
"13778","B25128_021",-0.06860175292346
"15917","B27011_006",-0.0686299421681186
"13654","B25126_051",-0.0686317059110648
"8110","B23009_022",-0.0686831078858445
"13566","B25125_007",-0.0687513661571545
"2406","B08101_035",-0.0688440790485941
"13000","B25101_032",-0.0688560155012562
"5753","B16008_043",-0.0688747206558313
"5411","B15011_027",-0.0690166287431132
"8698","B24042_050",-0.0690327973792641
"4781","B12002_170",-0.0691742709124632
"8124","B23009_036",-0.0691899722381184
"5098","B14003_008",-0.0692061892889304
"8472","B24021_036",-0.0692704462177967
"4274","B09020_009",-0.069355657642359
"16259","B99162_006",-0.0694143808811951
"984","B05008_018",-0.0694615309824848
"1658","B07010_029",-0.0695065405222278
"523","B04006_024",-0.0695175716572019
"5429","B15012_007",-0.0695491862430352
"12437","B25056_004",-0.0695758423688255
"12787","B25091_014",-0.0696209045723485
"1286","B06008_008",-0.069711742203712
"13851","B25129_050",-0.0698575482177008
"6451","B17022_055",-0.0699687197531862
"6015","B17010_021",-0.070034194890199
"6053","B17012_015",-0.070034194890199
"3238","B08203_021",-0.0701386156412096
"620","B05002_002",-0.070166078226153
"1106","B05012_002",-0.070166078226153
"16179","B99051_002",-0.070166078226153
"6029","B17010_035",-0.0701689094708743
"6065","B17012_027",-0.0701689094708743
"11990","B25009_005",-0.0704025936395516
"13504","B25124_017",-0.0704025936395516
"15695","B27001_017",-0.0704035022598173
"1532","B07007_002",-0.0704483964490357
"2972","B08133_012",-0.0705086398121369
"7239","B19131_079",-0.0705327972629152
"7126","B19128_010",-0.0708523125936877
"5115","B14003_025",-0.0709412287979359
"13869","B25129_068",-0.0709519541818907
"5597","B16004_022",-0.0709620679990218
"885","B05007_024",-0.0711172099773177
"1294","B06008_016",-0.0711504046603229
"6920","B18135_018",-0.0712783820388954
"7263","B19131_103",-0.0713173806510648
"6614","B17024_104",-0.0713344032472939
"2971","B08133_011",-0.0714026853980353
"7321","B19325_011",-0.071414185577209
"115","B02015_003",-0.0714153115539509
"4778","B12002_167",-0.0714302701054041
"15800","B27003_010",-0.0714344548410806
"2962","B08133_002",-0.071450649398769
"2975","B08133_015",-0.0714741459542726
"5967","B17007_037",-0.0714857451022046
"5569","B16003_005",-0.0715608457731894
"5941","B17007_011",-0.0715628351405772
"12295","B25038_015",-0.0715630588739747
"13868","B25129_067",-0.0715630588739747
"6387","B17021_025",-0.071576286019345
"4660","B12002_049",-0.071781665885195
"2430","B08103_004",-0.071782780295571
"2451","B08111_019",-0.0717904357308047
"6969","B19037_005",-0.0718078483606436
"2816","B08128_048",-0.0718165674454026
"12851","B25095_009",-0.0718396351175043
"5679","B16005_038",-0.0719037261176689
"8143","B23010_013",-0.0719966661038631
"12925","B25096_011",-0.0720390612787417
"7505","B20005_028",-0.0721469550186548
"4780","B12002_169",-0.0722169254351451
"8531","B24022_060",-0.0723003880379745
"8058","B23007_054",-0.0723542586263427
"2974","B08133_014",-0.0723636002234919
"5306","B15001_062",-0.0725684342094514
"12227","B25032_015",-0.0726709736525074
"12683","B25075_026",-0.0726992305977588
"1307","B06008_029",-0.0727535380326512
"2967","B08133_007",-0.072766740007708
"483","B04005_091",-0.0727792925804745
"12189","B25026_013",-0.0728587385720403
"12831","B25094_006",-0.0728977062939043
"6144","B17015_004",-0.0731699423437012
"13006","B25101_038",-0.0731864846446814
"791","B05006_091",-0.0732038539714874
"132","B02015_020",-0.0732121541458069
"13211","B25117_010",-0.0732565856125608
"1120","B05013_014",-0.073292092602992
"5580","B16004_005",-0.0733907503927304
"5578","B16004_003",-0.0734896608623837
"5695","B16007_003",-0.0734896608623837
"6450","B17022_054",-0.0735517933705638
"6134","B17014_028",-0.0735666500643903
"12857","B25095_015",-0.0736494871088494
"7998","B23006_022",-0.0736726235261903
"12748","B25087_019",-0.0736811968400343
"12843","B25094_018",-0.0736811968400343
"3179","B08201_012",-0.0738136911842882
"13361","B25122_005",-0.0738319303619498
"6946","B19001_005",-0.0738527669674804
"4748","B12002_137",-0.0739689117566129
"15979","B27019_027",-0.0739786874697636
"8410","B24012_046",-0.074013771291073
"1067","B05009_033",-0.0740338598217296
"801","B05006_101",-0.0740712131144372
"2872","B08131_005",-0.074103296768432
"7338","B19325_028",-0.0741946281952514
"8621","B24032_052",-0.0742260076319438
"959","B05007_098",-0.0743206145173978
"846","B05006_146",-0.074369025680487
"16336","B99194_006.x",-0.0746594209509864
"16417","B99194_006.y",-0.0746594209509864
"6656","B17026_002",-0.0747388340754753
"7890","B23001_115",-0.0747406721337846
"1236","B06003_011",-0.0747768877906042
"13518","B25124_031",-0.0748233021988946
"6901","B18107_025",-0.0748780696554203
"5780","B16009_018",-0.0749050034890283
"12540","B25068_022",-0.0749576364803975
"13725","B25127_054",-0.0749599172195144
"373","B04004_088",-0.0749730501250246
"13745","B25127_074",-0.0750478243447514
"7839","B23001_064",-0.0751034966381367
"7634","B21003_004",-0.0751238249084331
"12704","B25082_003",-0.0751324007022867
"7687","B21100_008",-0.0751715185752529
"203","B02018_003",-0.0752317955385949
"12869","B25095_027",-0.0752420562312644
"404","B04005_012",-0.075242927301627
"2838","B08128_070",-0.075242927301627
"7129","B19129_003",-0.0752911685894992
"12764","B25087_035",-0.075302437693333
"15922","B27011_011",-0.0753442450950208
"913","B05007_052",-0.0754555743655111
"15935","B27015_008",-0.0754586212709908
"6135","B17014_029",-0.0754964584797192
"6178","B17015_038",-0.0755272875918729
"2590","B08121_007",-0.0755415438911002
"4379","B10056_003",-0.0755501230175883
"1189","B06001_027",-0.0757392155703733
"1251","B06007_012",-0.0757621272688947
"15840","B27003_050",-0.0757967601668928
"914","B05007_053",-0.0758333896530355
"13209","B25117_008",-0.0758349720660518
"13602","B25125_043",-0.0758593998252487
